Okmart 中壢信義店,03-263-0159,桃園市,中壢區,中北路２段400號,,
Okmart 中壢福州店,03-263-0213,桃園市,中壢區,中北路二段350～354號,,
Okmart 中壢仁愛店,03-263-4628,桃園市,中壢區,新中北路840、842號1樓,,
Okmart 中壢復華店,03-263-4652,桃園市,中壢區,復華街50號1樓,,
Okmart 中壢王子店,03-263-1511,桃園市,中壢區,王子街50號,,
Okmart 中壢永泰店,03-263-1512,桃園市,中壢區,溪洲街71號一樓,,
Okmart 中壢高商門市,03-263-0039,桃園市,中壢區,中央西路２段141巷100號2、3樓,,
Okmart 中壢榮學店,03-263-9085,桃園市,中壢區,榮民南路186號1樓、2樓,,
Okmart 中壢百齡店,03-263-9250,桃園市,中壢區,龍門街137號1樓,,
Okmart 中壢南亞店,03-263-1540,桃園市,中壢區,中山東路３段文化新村9號,,
Okmart 中壢清雲店,03-263-1567,桃園市,中壢區,健行路99號,,
Okmart 中壢利民店,03-263-1576,桃園市,中壢區,利民路1號,,
Okmart 中壢吉林店,03-263-1586,桃園市,中壢區,忠孝路479號1樓,,
Okmart 中壢中央店,03-263-1593,桃園市,中壢區,中央西路２段148號1樓,,
Okmart 中壢金峰店,03-263-1595,桃園市,中壢區,中山東路３段2號,,
Okmart 中壢雙連店,03-263-1597,桃園市,中壢區,五興路402號1樓,,
Okmart 中壢文化店,03-263-1606,桃園市,中壢區,文化路336號1樓,,
Okmart 中壢月眉店,03-263-0611,桃園市,中壢區,月眉路１段599號1樓,,
Okmart 中壢七福店,03-263-9848,桃園市,中壢區,龍東路474、476號1樓,,
Okmart 中壢長興店,03-263-1433,桃園市,中壢區,長興街21、23號,,
Okmart 中壢中園店,03-263-0187,桃園市,中壢區,中園路38之1號,,
Okmart 中壢志清門市,03-263-0348,桃園市,中壢區,中山東路３段414號志清樓一樓,,
Okmart 中壢運動門市,03-263-1612,桃園市,中壢區,三光路350號,,
Okmart 中壢正義店,03-263-9170,桃園市,中壢區,正義路88號1樓,,
Okmart 中壢監理站門市,03-263-9068,桃園市,中壢區,延平路394號,,
Okmart 內壢高中門市,03-263-9622,桃園市,中壢區,成章四街120號,,
Okmart 中壢育樂店,03-263-1088,桃園市,中壢區,中正路259號,,
Okmart 平鎮崇泰店,03-263-9743,桃園市,平鎮區,延平路３段6-1號1樓,,
Okmart 平鎮平東店,03-263-1536,桃園市,平鎮區,平東路31-1號,,
Okmart 平鎮山峰店,03-263-1551,桃園市,平鎮區,中豐路山頂段373號,,
Okmart 平鎮新榮店,03-263-1552,桃園市,平鎮區,延平路１段199/201號,,
Okmart 平鎮龍恩店,03-263-1579,桃園市,平鎮區,游泳路120巷1弄2、4號1樓,,
Okmart 平鎮和平店,03-263-1601,桃園市,平鎮區,和平路117號1樓,,
Okmart 平鎮華光店,03-263-1620,桃園市,平鎮區,金陵路３段249號1樓,,
Okmart 晶技門市,03-263-1329,桃園市,平鎮區,工業六路4號B1樓,,
Okmart 技嘉門市,03-263-1635,桃園市,平鎮區,南平路211號1樓,,
Okmart 陸軍通資門市,03-263-0028,桃園市,平鎮區,中豐路山頂段358號一樓,,
Okmart 平鎮龍南店,03-263-0163,桃園市,平鎮區,龍南路22.24號1樓,,
Okmart 龍潭中央店,03-263-9763,桃園市,龍潭區,中央街138、140號1樓,,
Okmart 龍潭龍華店,03-263-4608,桃園市,龍潭區,龍華路8號1樓、北龍路126巷3號1樓,,
Okmart 龍潭北龍店,03-263-9369,桃園市,龍潭區,北龍路63號1樓,,
Okmart 陸軍司令部門市,03-263-0837,桃園市,龍潭區,中正路三林段81號(崑崙樓),,
Okmart 龍潭石門店,03-263-9659,桃園市,龍潭區,文化路128-1號,,
Okmart 楊梅裕成店,03-263-0689,桃園市,楊梅區,裕成路160-1號1樓,,
Okmart 楊梅中華店,03-263-1562,桃園市,楊梅區,秀才路552、554號一樓,,
Okmart 楊梅新農店,03-263-1592,桃園市,楊梅區,新農街377號1-3樓,,
Okmart 楊梅立同店,03-263-1638,桃園市,楊梅區,自立街301號1樓,,
Okmart 高山頂營區門市,03-263-1305,桃園市,楊梅區,南高山頂10-1號,,
Okmart 台鐵埔心門市,03-263-0563,桃園市,楊梅區,永美路208號(埔心站3樓),,
Okmart 楊梅湖山店,03-263-1849,桃園市,楊梅區,湖山街20號及22號1樓,,
Okmart 楊梅金山店,03-263-4674,桃園市,楊梅區,環東路436號,,
Okmart 楊梅新江店,03-263-1328,桃園市,楊梅區,新江路181號1-3樓,,
Okmart 楊梅楊明店,03-263-1350,桃園市,楊梅區,金山街275巷52號,,
Okmart 楊梅高新店,03-263-9130,桃園市,楊梅區,高新街163號,,
Okmart 大華高中門市,03-263-9742,桃園市,楊梅區,三民路２段200號B1(大華高中),,
Okmart 楊梅生生社區店,03-263-9349,桃園市,楊梅區,甡甡路696~698號1樓,,
Okmart 新屋東明店,03-263-1573,桃園市,新屋區,中山西路一段572號1樓,,
Okmart 新屋中興店,03-263-9706,桃園市,新屋區,中興路160巷1號,,
Okmart 新屋醫院門市,03-263-9811,桃園市,新屋區,新福二路6號1樓,,
Okmart 觀音信義店,03-263-1608,桃園市,觀音區,信義路77號1樓,,
Okmart 觀音草漯店,03-263-4570,桃園市,觀音區,大觀路二段161號1樓,,
Okmart 觀音高中門市,03-263-0755,桃園市,觀音區,中山路２段519號,,
Okmart 觀音中興店,03-263-0326,桃園市,觀音區,中興路17、19-1號1樓,,
Okmart 桃園建國店,03-263-1500,桃園市,桃園區,建國路156-9號,,
Okmart 桃園民族店,03-263-1531,桃園市,桃園區,民族路204號,,
Okmart 桃園博愛店,03-263-9399,桃園市,桃園區,博愛路97號1樓,,
Okmart 桃園法治店,03-263-1571,桃園市,桃園區,法治路2.4號,,
Okmart 台表科門市,03-263-4528,桃園市,桃園區,桃鶯路437號B1,,
Okmart 桃園埔新店,03-263-1628,桃園市,桃園區,力行路40號1樓,,
Okmart 桃園龍祥店,03-263-1629,桃園市,桃園區,龍祥街48號1樓,,
Okmart 桃園大有店,03-263-0694,桃園市,桃園區,大有路656號1+2樓,,
Okmart 榮總桃園門市,03-263-0540,桃園市,桃園區,成功路３段100號1樓,,
Okmart 英業達桃園門市,03-263-9283,桃園市,桃園區,大智路88號1樓,,
Okmart 桃園運動門市,03-263-4625,桃園市,桃園區,中山東路233號1樓,,
Okmart 桃園地院門市,03-263-9559,桃園市,桃園區,正光路888號B1,,
Okmart 桃園監理站門市,03-263-9728,桃園市,桃園區,介壽路416號,,
Okmart 桃園高中門市,03-263-0387,桃園市,桃園區,成功路３段38號,,
Okmart 桃園俥亭店,03-263-1308,桃園市,桃園區,文中東路169號,,
Okmart 壽山高中門市,03-263-9850,桃園市,龜山區,大同路23號,,
Okmart 龜山文明店,03-263-1550,桃園市,龜山區,文明路71-2號,,
