Okmart 台中富大店,04-3609-1411,台中市,中區,柳川東路３段26號及中山路276號1樓,,
Okmart 台中光復店,04-3609-0880,台中市,中區,平等街112、114號1樓,,
Okmart 台中樂業店,04-3609-1453,台中市,東區,樂業路286號,,
Okmart 台中東南店,04-3609-1005,台中市,東區,東南街99號1、2樓,,
Okmart 台中仁和店,04-3609-0747,台中市,南區,台中路382/386號,,
Okmart 台中公館店,04-3609-0423,台中市,西區,南屯路１段49-1號1樓,,
Okmart 台中居仁店,04-3609-0489,台中市,西區,居仁街23號,,
Okmart 台中柳川店,04-3609-0842,台中市,北區,五權路329-2號,,
Okmart 台中梅亭店,04-3609-1231,台中市,北區,梅亭街56.58號,,
Okmart 台中漢口店,04-3609-1463,台中市,北區,漢口路３段50號1樓.B1,,
Okmart 台中中正門市,04-3609-1903,台中市,北區,崇德路１段50號家屬休息室1樓,,
Okmart 台中永興店,04-3609-1087,台中市,北區,永興街53號1樓、51-1號(2樓)、53-1號(2樓),,
Okmart 台中公園店,04-3609-1207,台中市,北區,公園路215號,,
Okmart 台中武昌店,04-3609-5140,台中市,北區,武昌路201之1號1樓+B1,,
Okmart 台中北運門市,04-3609-0320,台中市,北區,崇德路１段55號,,
Okmart 台中榮華店,04-3609-3896,台中市,北區,榮華街143號,,
Okmart 臺中市監理站門市,04-3609-1715,台中市,北區,北屯路77號1樓,,
Okmart 台中綏遠店,04-3609-0547,台中市,北屯區,綏遠路二段216號,,
Okmart 台中文心店,04-3609-0943,台中市,北屯區,文心路４段894.896號1樓,,
Okmart 台中柳陽店,04-3609-1241,台中市,北屯區,柳陽東街45-4號,,
Okmart 台中松和店,04-3609-1536,台中市,北屯區,崇德六路１段101號1樓,,
Okmart 台中和祥店,04-3609-1649,台中市,北屯區,東山路１段373之3、375號1樓,,
Okmart 台中梅川店,04-3609-1722,台中市,北屯區,梅川東路４段101、102號1樓,,
Okmart 台中崇德店,04-3609-0848,台中市,北屯區,崇德六路67號,,
Okmart 台鐵太原門市,04-3609-3439,台中市,北屯區,東光路665號,,
Okmart 台中福星店,04-3609-0365,台中市,西屯區,福星路327號,,
Okmart 台中河南店,04-3609-0647,台中市,西屯區,河南路２段502號,,
Okmart 台中福科店,04-3609-1815,台中市,西屯區,福科路338號1樓,,
Okmart 台中逢甲店,04-3609-9341,台中市,西屯區,逢甲路16號1樓+B1,,
