統一超商 CITY CAFE 太武山,08-2336614,金門縣,金湖鎮,太湖路一段29號,24.442899,118.410127
統一超商 CITY CAFE 金門醫院,08-2336385,金門縣,金湖鎮,復興路2-1號1樓,24.4414,118.418954
統一超商 CITY CAFE 金冠,08-2336415,金門縣,金湖鎮,環島南路四段560號562號566號,24.436312,118.40929
統一超商 CITY CAFE 金航,08-2322524,金門縣,金湖鎮,尚義機場2號1樓,24.435797,118.368058
統一超商 CITY CAFE 鈦湖,08-2334638,金門縣,金湖鎮,新市里太湖路二段217號1樓,24.438836,118.41861
統一超商 CITY CAFE 新山外,08-2337068,金門縣,金湖鎮,山外里復興西路2號,24.442457,118.414302
統一超商 CITY CAFE 新再發,08-2334313,金門縣,金湖鎮,復興路8號10號,24.440871,118.416836
統一超商 CITY CAFE 中蘭,08-2354616,金門縣,金沙鎮,環島北路三段482號,24.465499,118.387923
統一超商 CITY CAFE 新沙美,08-2355723,金門縣,金沙鎮,汶沙里國中路2號,24.488541,118.413651
統一超商 CITY CAFE 金民,08-2323404,金門縣,金城鎮,民生路9號1樓,24.433501,118.320004
統一超商 CITY CAFE 金生,08-2322784,金門縣,金城鎮,西門里民生路67.69號,24.436197,118.31868
統一超商 CITY CAFE 金石,08-2323642,金門縣,金城鎮,民權路192號196號1樓,24.438721,118.319692
統一超商 CITY CAFE 金門城,08-2326654,金門縣,金城鎮,金門城128-6號,24.403036,118.307378
統一超商 CITY CAFE 金亮,08-2371831,金門縣,金城鎮,民權路73號1F2F75號1F2F光前路85-2號1F85-3號1F,24.432867,118.314411
統一超商 CITY CAFE 金喬,08-2329497,金門縣,金城鎮,民族路2號1樓2樓民族路2之1號1樓,24.431071,118.321212
統一超商 CITY CAFE 金港,08-2329241,金門縣,金城鎮,西海路一段1號,24.41556,118.286441
統一超商 CITY CAFE 金豪,08-2322471,金門縣,金城鎮,西海路三段1號3號5號1樓,24.417263,118.308651
統一超商 CITY CAFE 金誼,08-2373859,金門縣,金城鎮,南門里浯江北堤路100號,24.429348,118.31567
統一超商 CITY CAFE 下埔下,08-2329374,金門縣,金寧鄉,慈湖路一段69.71號,24.441788,118.312121
統一超商 CITY CAFE 金央,08-2321424,金門縣,金寧鄉,伯玉路一段222之8號1樓,24.436099,118.3276
統一超商 CITY CAFE 樂多,08-2321114,金門縣,金寧鄉,伯玉路二段229號,24.440419,118.338985
統一超商 CITY CAFE 小金,08-2364895,金門縣,烈嶼鄉,林湖村東林街156號,24.428631,118.247362
統一超商 CITY CAFE 烈嶼,08-2362396,金門縣,烈嶼鄉,八青一路1號,24.429251,118.244246
