統一超商 CITY CAFE 井垵,06-9952551,澎湖縣,馬公市,井垵里1-18號,23.51942,119.575892
統一超商 CITY CAFE 天人菊,06-9275471,澎湖縣,馬公市,中央里仁愛路69號,23.565489,119.565267
統一超商 CITY CAFE 文光,06-9276453,澎湖縣,馬公市,光榮里三多路338號,23.57735,119.571488
統一超商 CITY CAFE 文澳,06-9217471,澎湖縣,馬公市,文山路53號1樓,23.561965,119.584782
統一超商 CITY CAFE 北岸,06-9219345,澎湖縣,馬公市,西文里新店路359號1樓,23.563477,119.580748
統一超商 CITY CAFE 石泉,06-9219740,澎湖縣,馬公市,石泉里1-300號,23.559621,119.598084
統一超商 CITY CAFE 百麗,06-9218974,澎湖縣,馬公市,東文里新店路463號1號,23.563329,119.582891
統一超商 CITY CAFE 西文,06-9210123,澎湖縣,馬公市,西文里10-3號,23.56505,119.584233
統一超商 CITY CAFE 西衛,06-9276457,澎湖縣,馬公市,光榮里光復路297號,23.575815,119.574897
統一超商 CITY CAFE 東衛,06-9217554,澎湖縣,馬公市,東衛里19鄰9之2號,23.569175,119.598707
統一超商 CITY CAFE 南洋,06-9268307,澎湖縣,馬公市,新營路25號1樓,23.566468,119.572513
統一超商 CITY CAFE 海藍,06-9219135,澎湖縣,馬公市,西文澳118-3號,23.568519,119.583261
統一超商 CITY CAFE 航空城,06-9219914,澎湖縣,馬公市,烏崁里烏崁106-20號,23.548819,119.618778
統一超商 CITY CAFE 馬公,06-9267402,澎湖縣,馬公市,光復路59號,23.570922,119.569826
統一超商 CITY CAFE 馬公三多,06-9267596,澎湖縣,馬公市,三多路99號1樓,23.574573,119.577133
統一超商 CITY CAFE 揚光,06-9267812,澎湖縣,馬公市,陽明里中華路175號1樓,23.571887,119.574285
統一超商 CITY CAFE 新台澎,06-9263856,澎湖縣,馬公市,中正路85號,23.567056,119.565404
統一超商 CITY CAFE 新澎湖,06-9260715,澎湖縣,馬公市,重慶里民權路98號,23.567238,119.567986
統一超商 CITY CAFE 澎文,06-9211440,澎湖縣,馬公市,東文里文山路282號,23.559414,119.582625
統一超商 CITY CAFE 澎技,06-9264367,澎湖縣,馬公市,朝陽里三多路45號,23.574211,119.579184
統一超商 CITY CAFE 澎科大,06-9261045,澎湖縣,馬公市,六合路300號,23.575495,119.580949
統一超商 CITY CAFE 澎港,06-9952361,澎湖縣,馬公市,鎖港里292號1樓,23.527804,119.603964
統一超商 CITY CAFE 澎樂,06-9951486,澎湖縣,馬公市,珠江110-22號1樓、110-30號1、2樓,23.514789,119.5918
統一超商 CITY CAFE 澎衛,06-9264241,澎湖縣,馬公市,西衛里光復路408號,23.579577,119.579419
統一超商 CITY CAFE 澎興,06-9218960,澎湖縣,馬公市,興仁里雙頭掛1之2號,23.552233,119.610833
統一超商 CITY CAFE 澎灣,06-9275472,澎湖縣,馬公市,中華路56號,23.570171,119.571539
統一超商 CITY CAFE 鎖港,06-9953089,澎湖縣,馬公市,鎖港里鎖管港段1439號,23.524809,119.597542
統一超商 CITY CAFE 鑫光復,06-9263843,澎湖縣,馬公市,光復路116號,23.572903,119.571981
統一超商 CITY CAFE 永興順,06-9228176,澎湖縣,湖西鄉,隘門34之2號,23.562715,119.636479
統一超商 CITY CAFE 馬航,06-9228847,澎湖縣,湖西鄉,隘門村126之5號1樓(馬公航空站一樓航廈),23.559808,119.629444
統一超商 CITY CAFE 湖西,06-9923256,澎湖縣,湖西鄉,湖西村湖西140之1號,23.584837,119.659502
統一超商 CITY CAFE 白沙,06-9932930,澎湖縣,白沙鄉,赤崁村20鄰大赤崁351號1樓,23.666813,119.598695
統一超商 CITY CAFE 講美,06-9931261,澎湖縣,白沙鄉,講美村78號1樓,23.632305,119.599357
統一超商 CITY CAFE 跨海,06-9983218,澎湖縣,西嶼鄉,合界村3-1號,23.637222,119.530483
統一超商 CITY CAFE 漁翁,06-9981838,澎湖縣,西嶼鄉,外垵村113號,23.564734,119.481222
統一超商 CITY CAFE 望安,06-9991633,澎湖縣,望安鄉,東安村89號,23.35714,119.498724
統一超商 CITY CAFE 七美,06-9971382,澎湖縣,七美鄉,南港村南滬50號51號,23.196126,119.420067
